system   D            wsystem.c:721  maybe_parent_dir                 [   0.00000] Also searching C:\Users\dberry\Source\Repos\paraDroid\x64\
dtor     D               dtor.c:196  _al_register_destructor          [   3.39723] added dtor for sub_bitmap 000002411D4C2620, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39725] added dtor for sub_bitmap 000002411D4C27E0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39726] added dtor for sub_bitmap 000002411D4C29A0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39728] added dtor for sub_bitmap 000002411D4C2BF0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39730] added dtor for sub_bitmap 000002411D4C3830, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39731] added dtor for sub_bitmap 000002411D4C6770, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39733] added dtor for sub_bitmap 000002411D4C5B30, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39734] added dtor for sub_bitmap 000002411D4C39F0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39736] added dtor for sub_bitmap 000002411D4C5430, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39737] added dtor for sub_bitmap 000002411D4C4630, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39739] added dtor for sub_bitmap 000002411D4C4EF0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39741] added dtor for sub_bitmap 000002411D4C5EB0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39742] added dtor for sub_bitmap 000002411D4C49B0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39747] added dtor for sub_bitmap 000002411D4C2F70, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39748] added dtor for sub_bitmap 000002411D4C4B70, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39750] added dtor for sub_bitmap 000002411D4C57B0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39751] added dtor for sub_bitmap 000002411D4C40F0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39752] added dtor for sub_bitmap 000002411D4C55F0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39754] added dtor for sub_bitmap 000002411D4C4D30, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39755] added dtor for sub_bitmap 000002411D4C5970, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39757] added dtor for sub_bitmap 000002411D4C6930, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39759] added dtor for sub_bitmap 000002411D4C6070, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39760] added dtor for sub_bitmap 000002411D4C4470, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39762] added dtor for sub_bitmap 000002411D4C50B0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39763] added dtor for sub_bitmap 000002411D4C5CF0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39765] added dtor for sub_bitmap 000002411D4C47F0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39766] added dtor for sub_bitmap 000002411D4C6230, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39768] added dtor for sub_bitmap 000002411D4C63F0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39769] added dtor for sub_bitmap 000002411D4C65B0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39771] added dtor for sub_bitmap 000002411D4C2DB0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39772] added dtor for sub_bitmap 000002411D4C3130, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39774] added dtor for sub_bitmap 000002411D4C3BB0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39777] added dtor for sub_bitmap 000002411D4C3D70, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39780] added dtor for sub_bitmap 000002411D4C5270, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39781] added dtor for sub_bitmap 000002411D4C32F0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39783] added dtor for sub_bitmap 000002411D4C34B0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39784] added dtor for sub_bitmap 000002411D4C42B0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39787] added dtor for sub_bitmap 000002411D4C3670, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39790] added dtor for sub_bitmap 000002411D4C3F30, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39794] added dtor for sub_bitmap 000002411D4C6C00, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39795] added dtor for sub_bitmap 000002411D4C6DC0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39797] added dtor for sub_bitmap 000002411D4CA780, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39799] added dtor for sub_bitmap 000002411D4C97C0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39801] added dtor for sub_bitmap 000002411D4C8100, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39803] added dtor for sub_bitmap 000002411D4C7140, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39806] added dtor for sub_bitmap 000002411D4C7300, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39807] added dtor for sub_bitmap 000002411D4C9D00, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39810] added dtor for sub_bitmap 000002411D4C82C0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39812] added dtor for sub_bitmap 000002411D4CA400, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39815] added dtor for sub_bitmap 000002411D4C7840, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39818] added dtor for sub_bitmap 000002411D4C7D80, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39821] added dtor for sub_bitmap 000002411D4C8F00, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39824] added dtor for sub_bitmap 000002411D4C8640, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39825] added dtor for sub_bitmap 000002411D4C8D40, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39827] added dtor for sub_bitmap 000002411D4C7BC0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39829] added dtor for sub_bitmap 000002411D4C7A00, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39831] added dtor for sub_bitmap 000002411D4C89C0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39833] added dtor for sub_bitmap 000002411D4C8480, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39837] added dtor for sub_bitmap 000002411D4C9600, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39839] added dtor for sub_bitmap 000002411D4C8B80, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39842] added dtor for sub_bitmap 000002411D4C8800, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39844] added dtor for sub_bitmap 000002411D4C90C0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39849] added dtor for sub_bitmap 000002411D4CA080, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39856] added dtor for sub_bitmap 000002411D4C9EC0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39858] added dtor for sub_bitmap 000002411D4C9280, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39861] added dtor for sub_bitmap 000002411D4CA240, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39864] added dtor for sub_bitmap 000002411D4C74C0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39866] added dtor for sub_bitmap 000002411D4C9440, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39869] added dtor for sub_bitmap 000002411D4C7F40, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39872] added dtor for sub_bitmap 000002411D4C7680, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39874] added dtor for sub_bitmap 000002411D4CA940, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39877] added dtor for sub_bitmap 000002411D4CA5C0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39882] added dtor for sub_bitmap 000002411D4C6F80, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39888] added dtor for sub_bitmap 000002411D4C9980, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39893] added dtor for sub_bitmap 000002411D4C9B40, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39896] added dtor for sub_bitmap 000002411D4CBF50, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39901] added dtor for sub_bitmap 000002411D4CC2D0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39907] added dtor for sub_bitmap 000002411D4CAF90, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39911] added dtor for sub_bitmap 000002411D4CE250, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39913] added dtor for sub_bitmap 000002411D4CD0D0, func 00007FFD15C21F78
dtor     D               dtor.c:196  _al_register_destructor          [   3.39916] added dtor for sub_bitmap 000002411D4CCB90, func 00007FFD15C21F78
